index,Duration,Total stops,Price,Average Price Per Airlines,Source_NRT,Source_TPE,Destination_NRT,Destination_TPE
350,410,1.0,397.0,328.56962025316454,0,0,0,1
360,355,1.0,298.0,328.56962025316454,0,0,0,1
361,370,1.0,281.0,328.56962025316454,0,0,0,1
362,360,1.0,368.0,361.3181818181818,0,0,0,1
364,420,1.0,324.0,361.3181818181818,0,0,0,1
365,345,1.0,447.0,484.0853658536585,0,0,0,1
366,360,1.0,400.0,361.3181818181818,0,0,0,1
377,345,1.0,459.0,484.0853658536585,0,0,0,1
378,355,1.0,374.0,328.56962025316454,0,0,0,1
379,385,1.0,368.0,345.1095890410959,0,0,0,1
380,390,1.0,389.0,345.1095890410959,0,0,0,1
381,495,1.0,320.0,328.56962025316454,0,0,0,1
382,485,1.0,365.0,345.1095890410959,0,0,0,1
393,355,1.0,357.0,328.56962025316454,0,0,0,1
394,500,1.0,273.0,328.56962025316454,0,0,0,1
395,385,1.0,387.0,345.1095890410959,0,0,0,1
396,465,1.0,334.0,344.06666666666666,0,0,0,1
397,395,1.0,485.0,485.0,0,0,0,1
408,355,1.0,374.0,328.56962025316454,0,0,0,1
410,345,1.0,490.0,484.0853658536585,0,0,0,1
412,375,1.0,490.0,484.0853658536585,0,0,0,1
414,385,1.0,509.0,484.0853658536585,0,0,0,1
424,335,1.0,281.0,301.82758620689657,0,0,0,1
425,355,1.0,308.0,328.56962025316454,0,0,0,1
426,315,1.0,459.0,484.0853658536585,0,0,0,1
427,400,1.0,281.0,301.82758620689657,0,0,0,1
428,440,1.0,280.0,301.82758620689657,0,0,0,1
429,360,1.0,386.0,361.3181818181818,0,0,0,1
430,460,1.0,277.0,301.82758620689657,0,0,0,1
441,355,1.0,316.0,328.56962025316454,0,0,0,1
442,355,1.0,461.0,484.0853658536585,0,0,0,1
443,345,1.0,461.0,484.0853658536585,0,0,0,1
444,385,1.0,306.0,328.56962025316454,0,0,0,1
446,445,1.0,307.0,328.56962025316454,0,0,0,1
457,355,1.0,315.0,328.56962025316454,0,0,0,1
458,345,1.0,461.0,484.0853658536585,0,0,0,1
459,355,1.0,461.0,484.0853658536585,0,0,0,1
461,420,2.0,354.0,345.1095890410959,0,0,0,1
473,355,1.0,327.0,345.1095890410959,0,0,0,1
474,380,1.0,319.0,328.56962025316454,0,0,0,1
475,380,1.0,470.0,484.0853658536585,0,0,0,1
476,385,1.0,480.0,484.0853658536585,0,0,0,1
478,440,1.0,319.0,328.56962025316454,0,0,0,1
490,360,1.0,344.0,345.1095890410959,0,0,0,1
491,390,1.0,330.0,345.1095890410959,0,0,0,1
492,385,1.0,344.0,345.1095890410959,0,0,0,1
494,500,1.0,292.0,328.56962025316454,0,0,0,1
506,355,1.0,461.0,484.0853658536585,0,0,0,1
507,360,1.0,372.0,345.1095890410959,0,0,0,1
508,375,1.0,461.0,484.0853658536585,0,0,0,1
510,385,1.0,371.0,345.1095890410959,0,0,0,1
519,370,1.0,328.0,328.56962025316454,0,0,0,1
522,355,1.0,350.0,328.56962025316454,0,0,0,1
524,380,1.0,326.0,328.56962025316454,0,0,0,1
525,450,1.0,311.0,301.82758620689657,0,0,0,1
526,385,1.0,412.0,484.0853658536585,0,0,0,1
537,335,1.0,339.0,301.82758620689657,0,0,0,1
539,360,1.0,364.0,361.3181818181818,0,0,0,1
540,355,1.0,372.0,361.3181818181818,0,0,0,1
541,355,1.0,356.0,328.56962025316454,0,0,0,1
542,370,1.0,334.0,328.56962025316454,0,0,0,1
555,525,2.0,484.0,446.6,0,0,0,1
568,335,1.0,282.0,301.82758620689657,0,0,0,1
569,400,1.0,276.0,301.82758620689657,0,0,0,1
570,440,1.0,275.0,301.82758620689657,0,0,0,1
571,360,1.0,341.0,361.3181818181818,0,0,0,1
572,385,1.0,295.0,345.1095890410959,0,0,0,1
573,460,1.0,272.0,301.82758620689657,0,0,0,1
574,420,1.0,305.0,361.3181818181818,0,0,0,1
584,355,1.0,296.0,345.1095890410959,0,0,0,1
587,490,1.0,258.0,328.56962025316454,0,0,0,1
588,500,1.0,262.0,328.56962025316454,0,0,0,1
590,385,1.0,480.0,484.0853658536585,0,0,0,1
601,500,1.0,261.0,328.56962025316454,0,0,0,1
603,390,1.0,350.0,345.1095890410959,0,0,0,1
604,355,1.0,461.0,484.0853658536585,0,0,0,1
606,355,1.0,397.0,328.56962025316454,0,0,0,1
618,355,1.0,381.0,328.56962025316454,0,0,0,1
620,385,1.0,407.0,345.1095890410959,0,0,0,1
621,465,1.0,398.0,344.06666666666666,0,0,0,1
622,500,1.0,381.0,328.56962025316454,0,0,0,1
633,500,1.0,274.0,328.56962025316454,0,0,0,1
635,380,1.0,470.0,484.0853658536585,0,0,0,1
636,465,1.0,338.0,344.06666666666666,0,0,0,1
637,355,1.0,421.0,328.56962025316454,0,0,0,1
638,385,1.0,480.0,484.0853658536585,0,0,0,1
649,355,1.0,306.0,345.1095890410959,0,0,0,1
650,345,1.0,461.0,484.0853658536585,0,0,0,1
651,355,1.0,358.0,328.56962025316454,0,0,0,1
652,355,1.0,461.0,484.0853658536585,0,0,0,1
653,375,1.0,461.0,484.0853658536585,0,0,0,1
664,385,1.0,295.0,345.1095890410959,0,0,0,1
668,345,1.0,461.0,484.0853658536585,0,0,0,1
669,355,1.0,461.0,484.0853658536585,0,0,0,1
670,485,1.0,290.0,345.1095890410959,0,0,0,1
681,580,1.0,215.0,236.0,0,0,0,1
682,345,1.0,461.0,484.0853658536585,0,0,0,1
683,355,1.0,461.0,484.0853658536585,0,0,0,1
684,500,1.0,244.0,328.56962025316454,0,0,0,1
686,375,1.0,461.0,484.0853658536585,0,0,0,1
697,355,1.0,274.0,345.1095890410959,0,0,0,1
698,345,1.0,461.0,484.0853658536585,0,0,0,1
699,375,1.0,461.0,484.0853658536585,0,0,0,1
701,440,1.0,461.0,484.0853658536585,0,0,0,1
702,465,1.0,461.0,484.0853658536585,0,0,0,1
716,345,1.0,474.0,484.0853658536585,0,0,0,1
727,500,1.0,459.0,484.0853658536585,0,0,0,1
761,375,1.0,461.0,484.0853658536585,0,0,0,1
763,345,1.0,461.0,484.0853658536585,0,0,0,1
764,355,1.0,456.0,328.56962025316454,0,0,0,1
766,440,1.0,461.0,484.0853658536585,0,0,0,1
777,355,1.0,490.0,484.0853658536585,0,0,0,1
778,385,1.0,317.0,345.1095890410959,0,0,0,1
779,345,1.0,474.0,484.0853658536585,0,0,0,1
780,380,1.0,470.0,484.0853658536585,0,0,0,1
781,375,1.0,490.0,484.0853658536585,0,0,0,1
782,500,1.0,291.0,328.56962025316454,0,0,0,1
796,355,1.0,459.0,484.0853658536585,0,0,0,1
798,345,1.0,474.0,484.0853658536585,0,0,0,1
808,355,1.0,315.0,345.1095890410959,0,0,0,1
811,345,1.0,461.0,484.0853658536585,0,0,0,1
812,355,1.0,461.0,484.0853658536585,0,0,0,1
813,375,1.0,461.0,484.0853658536585,0,0,0,1
814,380,1.0,470.0,484.0853658536585,0,0,0,1
826,345,1.0,461.0,484.0853658536585,0,0,0,1
827,355,1.0,461.0,484.0853658536585,0,0,0,1
828,375,1.0,461.0,484.0853658536585,0,0,0,1
829,380,1.0,470.0,484.0853658536585,0,0,0,1
830,440,1.0,461.0,484.0853658536585,0,0,0,1
840,345,1.0,461.0,484.0853658536585,0,0,0,1
842,355,1.0,378.0,328.56962025316454,0,0,0,1
843,375,1.0,461.0,484.0853658536585,0,0,0,1
844,380,1.0,470.0,484.0853658536585,0,0,0,1
846,440,1.0,461.0,484.0853658536585,0,0,0,1
857,345,1.0,461.0,484.0853658536585,0,0,0,1
858,355,1.0,461.0,484.0853658536585,0,0,0,1
860,375,1.0,461.0,484.0853658536585,0,0,0,1
861,380,1.0,470.0,484.0853658536585,0,0,0,1
862,355,1.0,395.0,345.1095890410959,0,0,0,1
873,355,1.0,334.0,345.1095890410959,0,0,0,1
876,460,1.0,477.0,484.0853658536585,0,0,0,1
877,485,1.0,354.0,345.1095890410959,0,0,0,1
878,485,1.0,361.0,345.1095890410959,0,0,0,1
889,345,1.0,461.0,484.0853658536585,0,0,0,1
891,375,1.0,461.0,484.0853658536585,0,0,0,1
893,360,1.0,422.0,423.75,0,0,0,1
894,380,1.0,470.0,484.0853658536585,0,0,0,1
906,385,1.0,334.0,345.1095890410959,0,0,0,1
907,345,1.0,474.0,484.0853658536585,0,0,0,1
908,345,1.0,422.0,423.75,0,0,0,1
909,500,1.0,257.0,328.56962025316454,0,0,0,1
921,355,1.0,334.0,345.1095890410959,0,0,0,1
926,375,1.0,422.0,423.75,0,0,0,1
937,345,1.0,461.0,484.0853658536585,0,0,0,1
938,375,1.0,461.0,484.0853658536585,0,0,0,1
939,380,1.0,470.0,484.0853658536585,0,0,0,1
942,370,1.0,442.0,423.75,0,0,0,1
953,345,1.0,461.0,484.0853658536585,0,0,0,1
954,385,1.0,334.0,345.1095890410959,0,0,0,1
955,355,1.0,429.0,328.56962025316454,0,0,0,1
970,355,1.0,514.0,328.56962025316454,0,0,0,1
973,585,1.0,301.0,345.1095890410959,0,0,0,1
974,455,1.0,474.0,344.06666666666666,0,0,0,1
986,345,1.0,461.0,484.0853658536585,0,0,0,1
987,355,1.0,334.0,345.1095890410959,0,0,0,1
990,380,1.0,470.0,484.0853658536585,0,0,0,1
1001,355,1.0,461.0,484.0853658536585,0,0,0,1
1003,345,1.0,461.0,484.0853658536585,0,0,0,1
1004,375,1.0,461.0,484.0853658536585,0,0,0,1
1006,385,1.0,334.0,345.1095890410959,0,0,0,1
1017,345,1.0,461.0,484.0853658536585,0,0,0,1
1018,380,1.0,470.0,484.0853658536585,0,0,0,1
1020,375,1.0,490.0,484.0853658536585,0,0,0,1
1021,385,1.0,334.0,345.1095890410959,0,0,0,1
1033,355,1.0,334.0,345.1095890410959,0,0,0,1
1034,355,1.0,461.0,484.0853658536585,0,0,0,1
1035,345,1.0,461.0,484.0853658536585,0,0,0,1
1036,375,1.0,461.0,484.0853658536585,0,0,0,1
1037,405,1.0,461.0,484.0853658536585,0,0,0,1
1052,345,1.0,478.0,484.0853658536585,0,0,0,1
1053,360,1.0,334.0,345.1095890410959,0,0,0,1
1100,345,1.0,461.0,484.0853658536585,0,0,0,1
1101,375,1.0,461.0,484.0853658536585,0,0,0,1
1116,345,1.0,474.0,484.0853658536585,0,0,0,1
1117,460,1.0,477.0,484.0853658536585,0,0,0,1
1130,345,1.0,461.0,484.0853658536585,0,0,0,1
1132,355,1.0,490.0,484.0853658536585,0,0,0,1
1133,500,1.0,274.0,328.56962025316454,0,0,0,1
1134,380,1.0,470.0,484.0853658536585,0,0,0,1
1146,345,1.0,461.0,484.0853658536585,0,0,0,1
1147,355,1.0,461.0,484.0853658536585,0,0,0,1
1150,375,1.0,461.0,484.0853658536585,0,0,0,1
1162,385,1.0,315.0,345.1095890410959,0,0,0,1
1164,345,1.0,490.0,484.0853658536585,0,0,0,1
1165,355,1.0,490.0,484.0853658536585,0,0,0,1
1166,385,1.0,356.0,345.1095890410959,0,0,0,1
1178,355,1.0,377.0,328.56962025316454,0,0,0,1
1180,490,1.0,378.0,328.56962025316454,0,0,0,1
1181,505,1.0,376.0,328.56962025316454,0,0,0,1
1182,500,1.0,381.0,328.56962025316454,0,0,0,1
1191,335,1.0,323.0,301.82758620689657,0,0,0,1
1194,330,1.0,372.0,361.3181818181818,0,0,0,1
1195,400,1.0,323.0,301.82758620689657,0,0,0,1
1196,355,1.0,375.0,423.75,0,0,0,1
1197,355,1.0,357.0,328.56962025316454,0,0,0,1
1198,440,1.0,322.0,301.82758620689657,0,0,0,1
1210,345,1.0,461.0,484.0853658536585,0,0,0,1
1212,375,1.0,461.0,484.0853658536585,0,0,0,1
1213,345,1.0,423.0,423.75,0,0,0,1
1214,380,1.0,470.0,484.0853658536585,0,0,0,1
1226,345,1.0,461.0,484.0853658536585,0,0,0,1
1227,355,1.0,461.0,484.0853658536585,0,0,0,1
1228,385,1.0,334.0,345.1095890410959,0,0,0,1
1230,375,1.0,461.0,484.0853658536585,0,0,0,1
1243,345,1.0,474.0,484.0853658536585,0,0,0,1
1244,440,1.0,416.0,423.75,0,0,0,1
1245,490,1.0,348.0,328.56962025316454,0,0,0,1
1258,345,1.0,461.0,484.0853658536585,0,0,0,1
1259,355,1.0,461.0,484.0853658536585,0,0,0,1
1260,375,1.0,461.0,484.0853658536585,0,0,0,1
1261,380,1.0,470.0,484.0853658536585,0,0,0,1
1275,385,1.0,334.0,345.1095890410959,0,0,0,1
1276,500,1.0,273.0,328.56962025316454,0,0,0,1
1277,390,1.0,386.0,345.1095890410959,0,0,0,1
1278,440,1.0,416.0,423.75,0,0,0,1
1291,355,1.0,461.0,328.56962025316454,0,0,0,1
1294,465,1.0,485.0,344.06666666666666,0,0,0,1
1305,345,1.0,413.0,484.0853658536585,0,0,0,1
1306,355,1.0,310.0,328.56962025316454,0,0,0,1
1307,335,1.0,354.0,301.82758620689657,0,0,0,1
1308,305,1.0,385.0,361.3181818181818,0,0,0,1
1309,320,1.0,411.0,361.3181818181818,0,0,0,1
1310,315,1.0,436.0,484.0853658536585,0,0,0,1
1325,355,1.0,360.0,345.1095890410959,0,0,0,1
1326,345,1.0,494.0,423.75,0,0,0,1
2,340,1.0,310.0,361.3519553072626,0,1,0,0
3,530,1.0,310.0,361.3519553072626,0,1,0,0
4,1690,1.0,323.0,361.3519553072626,0,1,0,0
5,180,0.0,330.0,395.2901069518717,0,1,0,0
6,510,1.0,332.0,371.85,0,1,0,0
7,675,1.0,332.0,371.85,0,1,0,0
8,1615,1.0,332.0,371.85,0,1,0,0
9,565,1.0,346.0,371.85,0,1,0,0
10,595,1.0,346.0,371.85,0,1,0,0
11,1355,1.0,346.0,371.85,0,1,0,0
12,1505,1.0,346.0,371.85,0,1,0,0
13,1535,1.0,346.0,371.85,0,1,0,0
14,1690,1.0,346.0,371.85,0,1,0,0
17,435,1.0,432.0,425.8984375,0,1,0,0
18,580,1.0,432.0,425.8984375,0,1,0,0
19,755,1.0,432.0,425.8984375,0,1,0,0
20,940,1.0,447.0,425.8984375,0,1,0,0
21,1040,1.0,447.0,425.8984375,0,1,0,0
22,1090,1.0,447.0,425.8984375,0,1,0,0
23,1415,1.0,447.0,425.8984375,0,1,0,0
32,180,0.0,304.0,395.2901069518717,0,1,0,0
33,340,1.0,310.0,361.3519553072626,0,1,0,0
34,530,1.0,310.0,361.3519553072626,0,1,0,0
35,1440,1.0,323.0,361.3519553072626,0,1,0,0
36,1630,1.0,323.0,361.3519553072626,0,1,0,0
37,1690,1.0,323.0,361.3519553072626,0,1,0,0
38,510,1.0,332.0,371.85,0,1,0,0
39,675,1.0,332.0,371.85,0,1,0,0
40,1615,1.0,332.0,371.85,0,1,0,0
41,565,1.0,346.0,371.85,0,1,0,0
42,595,1.0,346.0,371.85,0,1,0,0
43,840,1.0,346.0,371.85,0,1,0,0
44,1100,1.0,346.0,371.85,0,1,0,0
47,180,0.0,304.0,395.2901069518717,0,1,0,0
48,190,0.0,371.0,395.2901069518717,0,1,0,0
49,435,1.0,432.0,425.8984375,0,1,0,0
50,580,1.0,432.0,425.8984375,0,1,0,0
51,755,1.0,432.0,425.8984375,0,1,0,0
52,1400,1.0,447.0,425.8984375,0,1,0,0
53,1500,1.0,447.0,425.8984375,0,1,0,0
54,610,1.0,453.0,326.79487179487177,0,1,0,0
61,195,0.0,312.0,211.75057736720555,0,1,0,0
62,180,0.0,355.0,395.2901069518717,0,1,0,0
63,755,1.0,432.0,425.8984375,0,1,0,0
64,580,1.0,471.0,425.8984375,0,1,0,0
76,180,0.0,293.0,395.2901069518717,0,1,0,0
77,640,1.0,378.0,326.79487179487177,0,1,0,0
78,435,1.0,432.0,425.8984375,0,1,0,0
79,580,1.0,432.0,425.8984375,0,1,0,0
80,755,1.0,432.0,425.8984375,0,1,0,0
83,940,1.0,447.0,425.8984375,0,1,0,0
84,1040,1.0,447.0,425.8984375,0,1,0,0
85,1090,1.0,447.0,425.8984375,0,1,0,0
86,1400,1.0,447.0,425.8984375,0,1,0,0
87,1415,1.0,447.0,425.8984375,0,1,0,0
88,1500,1.0,447.0,425.8984375,0,1,0,0
91,180,0.0,293.0,395.2901069518717,0,1,0,0
92,190,0.0,371.0,395.2901069518717,0,1,0,0
93,435,1.0,432.0,425.8984375,0,1,0,0
94,580,1.0,432.0,425.8984375,0,1,0,0
95,755,1.0,432.0,425.8984375,0,1,0,0
96,940,1.0,447.0,425.8984375,0,1,0,0
97,1400,1.0,447.0,425.8984375,0,1,0,0
98,1500,1.0,447.0,425.8984375,0,1,0,0
99,1415,1.0,486.0,425.8984375,0,1,0,0
106,180,0.0,293.0,395.2901069518717,0,1,0,0
107,340,1.0,310.0,361.3519553072626,0,1,0,0
108,530,1.0,310.0,361.3519553072626,0,1,0,0
109,1440,1.0,323.0,361.3519553072626,0,1,0,0
110,1630,1.0,323.0,361.3519553072626,0,1,0,0
111,1690,1.0,323.0,361.3519553072626,0,1,0,0
112,510,1.0,332.0,371.85,0,1,0,0
113,675,1.0,332.0,371.85,0,1,0,0
114,1615,1.0,332.0,371.85,0,1,0,0
115,565,1.0,346.0,371.85,0,1,0,0
116,595,1.0,346.0,371.85,0,1,0,0
117,915,1.0,346.0,371.85,0,1,0,0
118,1100,1.0,346.0,371.85,0,1,0,0
121,180,0.0,293.0,395.2901069518717,0,1,0,0
122,340,1.0,310.0,361.3519553072626,0,1,0,0
123,530,1.0,310.0,361.3519553072626,0,1,0,0
124,1015,1.0,323.0,361.3519553072626,0,1,0,0
125,1205,1.0,323.0,361.3519553072626,0,1,0,0
126,1440,1.0,323.0,361.3519553072626,0,1,0,0
127,1630,1.0,323.0,361.3519553072626,0,1,0,0
128,1690,1.0,323.0,361.3519553072626,0,1,0,0
129,510,1.0,332.0,371.85,0,1,0,0
130,675,1.0,332.0,371.85,0,1,0,0
131,1615,1.0,332.0,371.85,0,1,0,0
132,565,1.0,346.0,371.85,0,1,0,0
133,595,1.0,346.0,371.85,0,1,0,0
136,180,0.0,293.0,395.2901069518717,0,1,0,0
137,435,1.0,432.0,425.8984375,0,1,0,0
138,580,1.0,432.0,425.8984375,0,1,0,0
139,755,1.0,432.0,425.8984375,0,1,0,0
140,640,1.0,440.0,326.79487179487177,0,1,0,0
141,190,0.0,499.0,395.2901069518717,0,1,0,0
151,180,0.0,293.0,395.2901069518717,0,1,0,0
152,190,0.0,371.0,395.2901069518717,0,1,0,0
153,435,1.0,432.0,425.8984375,0,1,0,0
154,580,1.0,432.0,425.8984375,0,1,0,0
155,755,1.0,432.0,425.8984375,0,1,0,0
156,1400,1.0,447.0,425.8984375,0,1,0,0
157,1500,1.0,447.0,425.8984375,0,1,0,0
167,180,0.0,304.0,395.2901069518717,0,1,0,0
168,185,0.0,372.0,408.04664179104475,0,1,0,0
169,185,0.0,332.0,408.04664179104475,0,1,0,0
170,190,0.0,369.0,395.2901069518717,0,1,0,0
171,190,0.0,369.0,433.1111111111111,0,1,0,0
172,180,0.0,410.0,433.1111111111111,0,1,0,0
173,190,0.0,476.0,505.3943396226415,0,1,0,0
174,340,1.0,371.0,361.3519553072626,0,1,0,0
175,340,1.0,504.0,371.85,0,1,0,0
182,180,0.0,293.0,395.2901069518717,0,1,0,0
184,185,0.0,332.0,408.04664179104475,0,1,0,0
185,190,0.0,369.0,433.1111111111111,0,1,0,0
186,185,0.0,372.0,408.04664179104475,0,1,0,0
187,190,0.0,371.0,395.2901069518717,0,1,0,0
188,190,0.0,373.0,505.3943396226415,0,1,0,0
189,340,1.0,292.0,361.3519553072626,0,1,0,0
190,180,0.0,495.0,433.1111111111111,0,1,0,0
191,340,1.0,364.0,371.85,0,1,0,0
192,195,0.0,503.0,505.3943396226415,0,1,0,0
199,180,0.0,293.0,395.2901069518717,0,1,0,0
200,185,0.0,351.0,408.04664179104475,0,1,0,0
201,185,0.0,332.0,408.04664179104475,0,1,0,0
202,190,0.0,337.0,395.2901069518717,0,1,0,0
204,180,0.0,496.0,433.1111111111111,0,1,0,0
205,190,0.0,369.0,433.1111111111111,0,1,0,0
206,195,0.0,375.0,505.3943396226415,0,1,0,0
207,340,1.0,292.0,361.3519553072626,0,1,0,0
208,190,0.0,375.0,505.3943396226415,0,1,0,0
210,340,1.0,364.0,371.85,0,1,0,0
214,180,0.0,293.0,395.2901069518717,0,1,0,0
216,185,0.0,330.0,408.04664179104475,0,1,0,0
217,190,0.0,369.0,433.1111111111111,0,1,0,0
218,185,0.0,372.0,408.04664179104475,0,1,0,0
219,190,0.0,371.0,395.2901069518717,0,1,0,0
220,190,0.0,375.0,505.3943396226415,0,1,0,0
221,195,0.0,375.0,505.3943396226415,0,1,0,0
222,340,1.0,292.0,361.3519553072626,0,1,0,0
223,180,0.0,498.0,433.1111111111111,0,1,0,0
224,340,1.0,364.0,371.85,0,1,0,0
225,530,1.0,294.0,361.3519553072626,0,1,0,0
226,510,1.0,311.0,371.85,0,1,0,0
230,180,0.0,293.0,395.2901069518717,0,1,0,0
232,185,0.0,332.0,408.04664179104475,0,1,0,0
233,185,0.0,371.0,408.04664179104475,0,1,0,0
234,180,0.0,410.0,433.1111111111111,0,1,0,0
236,195,0.0,373.0,505.3943396226415,0,1,0,0
237,190,0.0,369.0,395.2901069518717,0,1,0,0
238,190,0.0,369.0,433.1111111111111,0,1,0,0
239,190,0.0,373.0,505.3943396226415,0,1,0,0
241,340,1.0,504.0,371.85,0,1,0,0
246,180,0.0,293.0,395.2901069518717,0,1,0,0
247,185,0.0,332.0,408.04664179104475,0,1,0,0
249,180,0.0,371.0,433.1111111111111,0,1,0,0
250,185,0.0,372.0,408.04664179104475,0,1,0,0
251,190,0.0,371.0,433.1111111111111,0,1,0,0
252,190,0.0,371.0,395.2901069518717,0,1,0,0
253,190,0.0,373.0,505.3943396226415,0,1,0,0
254,195,0.0,444.0,505.3943396226415,0,1,0,0
256,340,1.0,504.0,371.85,0,1,0,0
259,435,1.0,432.0,425.8984375,0,1,0,0
262,180,0.0,293.0,395.2901069518717,0,1,0,0
263,185,0.0,330.0,408.04664179104475,0,1,0,0
265,180,0.0,371.0,433.1111111111111,0,1,0,0
266,185,0.0,372.0,408.04664179104475,0,1,0,0
267,190,0.0,371.0,433.1111111111111,0,1,0,0
268,190,0.0,371.0,395.2901069518717,0,1,0,0
269,195,0.0,375.0,505.3943396226415,0,1,0,0
270,190,0.0,444.0,505.3943396226415,0,1,0,0
271,340,1.0,364.0,371.85,0,1,0,0
272,340,1.0,391.0,361.3519553072626,0,1,0,0
273,510,1.0,311.0,371.85,0,1,0,0
279,180,0.0,304.0,395.2901069518717,0,1,0,0
280,185,0.0,371.0,408.04664179104475,0,1,0,0
281,185,0.0,332.0,408.04664179104475,0,1,0,0
282,190,0.0,369.0,395.2901069518717,0,1,0,0
283,180,0.0,409.0,433.1111111111111,0,1,0,0
284,190,0.0,375.0,505.3943396226415,0,1,0,0
285,195,0.0,442.0,505.3943396226415,0,1,0,0
286,190,0.0,495.0,433.1111111111111,0,1,0,0
287,340,1.0,362.0,361.3519553072626,0,1,0,0
292,180,0.0,293.0,395.2901069518717,0,1,0,0
295,185,0.0,351.0,408.04664179104475,0,1,0,0
296,185,0.0,332.0,408.04664179104475,0,1,0,0
297,190,0.0,330.0,395.2901069518717,0,1,0,0
298,180,0.0,371.0,433.1111111111111,0,1,0,0
302,195,0.0,373.0,505.3943396226415,0,1,0,0
304,190,0.0,371.0,433.1111111111111,0,1,0,0
305,190,0.0,373.0,505.3943396226415,0,1,0,0
309,180,0.0,293.0,395.2901069518717,0,1,0,0
310,185,0.0,330.0,408.04664179104475,0,1,0,0
311,185,0.0,351.0,408.04664179104475,0,1,0,0
312,190,0.0,355.0,395.2901069518717,0,1,0,0
313,190,0.0,371.0,433.1111111111111,0,1,0,0
314,195,0.0,373.0,505.3943396226415,0,1,0,0
315,190,0.0,444.0,505.3943396226415,0,1,0,0
316,340,1.0,292.0,361.3519553072626,0,1,0,0
317,180,0.0,499.0,433.1111111111111,0,1,0,0
319,340,1.0,364.0,371.85,0,1,0,0
324,180,0.0,294.0,395.2901069518717,0,1,0,0
325,185,0.0,332.0,408.04664179104475,0,1,0,0
326,190,0.0,331.0,395.2901069518717,0,1,0,0
327,180,0.0,361.0,433.1111111111111,0,1,0,0
328,190,0.0,361.0,433.1111111111111,0,1,0,0
329,190,0.0,362.0,505.3943396226415,0,1,0,0
330,195,0.0,362.0,505.3943396226415,0,1,0,0
331,185,0.0,374.0,408.04664179104475,0,1,0,0
340,180,0.0,293.0,395.2901069518717,0,1,0,0
342,190,0.0,321.0,395.2901069518717,0,1,0,0
343,185,0.0,330.0,408.04664179104475,0,1,0,0
344,185,0.0,351.0,408.04664179104475,0,1,0,0
345,190,0.0,360.0,433.1111111111111,0,1,0,0
346,190,0.0,360.0,505.3943396226415,0,1,0,0
347,180,0.0,397.0,433.1111111111111,0,1,0,0
353,435,1.0,416.0,425.8984375,0,1,0,0
356,180,0.0,304.0,395.2901069518717,0,1,0,0
357,185,0.0,330.0,408.04664179104475,0,1,0,0
358,180,0.0,371.0,433.1111111111111,0,1,0,0
359,185,0.0,371.0,408.04664179104475,0,1,0,0
360,190,0.0,355.0,395.2901069518717,0,1,0,0
363,195,0.0,506.0,505.3943396226415,0,1,0,0
364,190,0.0,371.0,433.1111111111111,0,1,0,0
365,190,0.0,373.0,505.3943396226415,0,1,0,0
372,180,0.0,304.0,395.2901069518717,0,1,0,0
373,185,0.0,330.0,408.04664179104475,0,1,0,0
374,180,0.0,354.0,433.1111111111111,0,1,0,0
375,190,0.0,325.0,395.2901069518717,0,1,0,0
376,185,0.0,371.0,408.04664179104475,0,1,0,0
378,190,0.0,354.0,433.1111111111111,0,1,0,0
379,190,0.0,355.0,505.3943396226415,0,1,0,0
383,340,1.0,504.0,371.85,0,1,0,0
386,180,0.0,293.0,395.2901069518717,0,1,0,0
387,185,0.0,332.0,408.04664179104475,0,1,0,0
390,190,0.0,330.0,395.2901069518717,0,1,0,0
391,180,0.0,372.0,433.1111111111111,0,1,0,0
392,190,0.0,372.0,433.1111111111111,0,1,0,0
393,190,0.0,373.0,505.3943396226415,0,1,0,0
394,195,0.0,373.0,505.3943396226415,0,1,0,0
397,510,1.0,310.0,371.85,0,1,0,0
398,340,1.0,505.0,371.85,0,1,0,0
403,180,0.0,293.0,395.2901069518717,0,1,0,0
404,185,0.0,354.0,408.04664179104475,0,1,0,0
405,185,0.0,332.0,408.04664179104475,0,1,0,0
406,190,0.0,338.0,395.2901069518717,0,1,0,0
408,180,0.0,407.0,433.1111111111111,0,1,0,0
409,195,0.0,369.0,505.3943396226415,0,1,0,0
410,190,0.0,368.0,433.1111111111111,0,1,0,0
411,190,0.0,369.0,505.3943396226415,0,1,0,0
412,340,1.0,365.0,371.85,0,1,0,0
418,180,0.0,293.0,395.2901069518717,0,1,0,0
420,185,0.0,330.0,408.04664179104475,0,1,0,0
421,185,0.0,371.0,408.04664179104475,0,1,0,0
422,180,0.0,410.0,433.1111111111111,0,1,0,0
424,190,0.0,355.0,395.2901069518717,0,1,0,0
426,195,0.0,373.0,505.3943396226415,0,1,0,0
427,190,0.0,370.0,433.1111111111111,0,1,0,0
429,190,0.0,373.0,505.3943396226415,0,1,0,0
435,180,0.0,293.0,395.2901069518717,0,1,0,0
436,185,0.0,351.0,408.04664179104475,0,1,0,0
437,185,0.0,330.0,408.04664179104475,0,1,0,0
438,190,0.0,341.0,395.2901069518717,0,1,0,0
439,180,0.0,361.0,433.1111111111111,0,1,0,0
440,195,0.0,362.0,505.3943396226415,0,1,0,0
442,190,0.0,362.0,505.3943396226415,0,1,0,0
443,190,0.0,361.0,433.1111111111111,0,1,0,0
446,340,1.0,364.0,371.85,0,1,0,0
